open_time,open,high,low,close,volume,close_time,num_trades,return,log_return,volatility_24,volume_change,ma_24,ma_24_dev,rsi_14,macd,macd_signal,macd_hist,atr_14,bb_upper,bb_lower,bb_width,obv,zscore_score,iso_score,lof_score,ocs_score,anomaly_score,is_anomaly,ae_score,anomaly_score_v3,is_anomaly_v3,iso_scaled,ae_score_improved,anomaly_score_v5
2025-07-07 00:00:00+00:00,108876.0,110386.0,107386.0,109215.0,,2025-07-07 00:00:00+00:00,,0.003592957435859745,0.0035865181836562954,0.021062451787427983,,106529.81818181818,0.02520591759200161,50.45289296937581,-401.15826985986496,-724.4785130706505,323.3202432107855,4684.6,110422.63020586268,102637.00615777368,0.07308398888657634,0.0,0.0,0.017574988235597666,0.15590869004351351,0.007761692041747367,0.7619047617838246,0,0.0,0.6499999998916667,0,0.34291174175469635,0.0,0.7499999998828126
2025-07-11 00:00:00+00:00,109222.0,116462.0,107591.0,115880.0,,2025-07-11 00:00:00+00:00,,0.061026415785377486,0.059236756386365386,0.02709425908362879,,107309.0,0.07987214492726612,64.87726041757665,311.0139257931878,-517.3800252978829,828.3939510910707,5065.181818181818,113860.20730025458,100757.79269974542,0.12209986674472002,0.0,2.4727166001187793,0.0578160542192927,0.11302369256202152,0.08760270048211924,0.3174603174099269,0,0.0,0.16666666663888888,0,0.9027359468547488,0.0,0.17187499997314454
2025-07-15 00:00:00+00:00,115961.0,122838.0,115548.0,119834.0,,2025-07-15 00:00:00+00:00,,0.034121505005177744,0.03355227885870349,0.027091482035143423,,108272.46153846153,0.10678189354207554,70.04991060786651,1180.8580799282936,-177.7324042526476,1358.590484180941,5250.583333333333,117632.54774231615,98912.37533460691,0.17289874213360604,0.0,1.3143635873844657,0.031333493296439086,0.026502143510014828,0.3252503840481099,0.4761904761148904,0,0.0,0.31666666661388887,0,0.49734284650175814,0.0,0.3906249999389649
2025-07-19 00:00:00+00:00,119849.0,120689.0,116094.0,117989.0,,2025-07-19 00:00:00+00:00,,-0.015396298212527304,-0.015516051978456957,0.026751671712948694,,108966.5,0.0828006772723727,65.54560345728923,1701.72335077569,198.15874675301995,1503.5646040226702,5200.153846153846,119351.41671756539,98581.58328243461,0.19060751180528668,0.0,0.8175556376897201,-0.011429574963706557,0.003412048918473093,0.4443435457008044,0.8571428570068027,0,0.0,0.6999999998833333,0,0.19514083559610582,0.0,0.8749999998632814
2025-07-23 00:00:00+00:00,118003.0,120222.0,116779.0,119956.0,,2025-07-23 00:00:00+00:00,,0.016671045605946233,0.01653360909532431,0.025848515084666245,,109699.13333333333,0.09349997903356273,67.75603392041748,2247.3274991515646,607.992497232729,1639.3350019188356,5074.642857142857,121203.40515772637,98194.86150894029,0.20974225547317682,0.0,0.5630586533583073,-0.0188608006947783,0.008072207684840583,0.5781067880475892,0.8730158728772991,0,0.0,0.6999999998833333,0,0.17861090751733769,0.0,0.9218749998559571
2025-07-27 00:00:00+00:00,119959.0,119959.0,115086.0,117960.0,,2025-07-27 00:00:00+00:00,,-0.016639434459301716,-0.016779424929644904,0.02565308996641005,,110215.4375,0.07026749315403298,73.46866600650728,2489.9594957520167,984.3858969365865,1505.5735988154302,5007.857142857143,122072.31447990776,98358.56052009224,0.21515818924926478,0.0,0.8710771166663427,-0.02266862248703272,0.0,0.6514429576787903,0.9047619046182918,0,0.0,0.7166666665472222,0,0.10003716718128566,0.0,0.9843749998461915
2025-07-31 00:00:00+00:00,117906.0,119754.0,116079.0,117833.0,,2025-07-31 00:00:00+00:00,,-0.001076636147846699,-0.0010772161368741706,0.024838442826138455,,110663.5294117647,0.06478620938935199,73.02143008699342,2641.5491284646123,1315.8185432421917,1325.7305852224206,5065.5,122723.89460353329,98603.1642199961,0.21796458609039174,0.0,0.20104277022586817,-0.04422661030429337,0.010027252434354773,0.7126936549392453,0.9682539681002771,1,0.0,0.7666666665388889,0,0.214841857211476,0.0,0.9218749998559571
2025-08-04 00:00:00+00:00,117828.0,118865.0,112113.0,114199.0,,2025-08-04 00:00:00+00:00,,-0.030840256973852842,-0.03132582719405619,0.025583157887645605,,110859.94444444444,0.030119585322621847,63.706377082460605,2440.32107285806,1540.7190491653653,899.6020236926945,5149.071428571428,122678.32262465416,99041.56626423472,0.2132127747210319,0.0,1.482473514796805,-0.03511637760579395,0.009928524518660857,0.697538998187222,0.7460317459133283,0,0.0,0.5166666665805556,0,0.1571815486504627,0.0,0.7656249998803711
2025-08-08 00:00:00+00:00,114235.0,117596.0,112770.0,117463.0,,2025-08-08 00:00:00+00:00,,0.028581686354521407,0.02818084976164137,0.025540459503001087,,111207.47368421052,0.0562509524634373,66.88326962658041,2515.229905954271,1735.6212205231466,779.6086854311245,5146.928571428572,123085.7484816608,99329.19888676023,0.2136236784081678,0.0,1.075854503432697,-0.033633227827694456,0.014114122096797842,0.7513283952912747,0.6507936506903502,0,0.0,0.39999999993333335,0,0.06595132207278849,0.0,0.7031249998901368
2025-08-12 00:00:00+00:00,117483.0,122227.0,115979.0,118774.0,,2025-08-12 00:00:00+00:00,,0.011160961323991359,0.011099137379604329,0.02486879000744349,,111585.8,0.0644185908959742,67.21010800896678,2649.8367705629353,1918.4643305311042,731.372440031831,5185.785714285715,123632.289413933,99539.310586067,0.21591438003640245,0.0,0.3258297407421164,-0.0422373498632968,0.003871517539885057,0.8856949141707963,0.9523809522297808,0,0.0,0.6999999998833333,0,0.0,0.0,0.9999999998437501
2025-08-16 00:00:00+00:00,118727.0,124128.0,116956.0,117340.0,,2025-08-16 00:00:00+00:00,,-0.012073349386229282,-0.012146824259676947,0.02449739600462572,,111859.80952380953,0.04899159492153441,71.86974659112136,2610.7072568453586,2056.912915793955,553.7943410514035,5339.5,124248.22603010546,99750.57396989453,0.2187302080208549,0.0,0.6744907594765952,0.0008834987762997848,0.012017384089096502,0.9769548834556953,0.49206349198538674,0,0.0,0.19999999996666668,0,0.18358431803644273,0.0,0.4374999999316407
2025-08-20 00:00:00+00:00,117397.0,118514.0,112778.0,112778.0,,2025-08-20 00:00:00+00:00,,-0.03887847281404466,-0.03965441891663701,0.025640671195653615,,111901.54545454546,0.007832372125821632,60.003529619389376,2186.3783528575586,2082.806003206676,103.57234965088264,5201.928571428572,124160.5331001963,100647.26689980368,0.20918550157416801,0.0,1.8285475683984707,0.014442811299877789,0.021835990318355848,0.9270859488580201,0.34920634915091964,0,0.0,0.03333333332777778,0,0.4147291739173478,0.0,0.15624999997558595
2025-08-24 00:00:00+00:00,112896.0,117310.0,111764.0,115360.0,,2025-08-24 00:00:00+00:00,,0.022894536168401647,0.022636388955561415,0.025419686337956375,,112051.91304347826,0.029522806587319428,61.395639336815805,2034.982449700663,2073.2412925054737,-38.25884280481068,5445.214285714285,124189.85894230675,101672.64105769325,0.1993887244196225,0.0,0.8310022678767821,0.006800643603637857,0.029703900313140862,0.9767025712314301,0.3968253967624087,0,0.0,0.06666666665555555,0,0.2598866355978451,0.0,0.24999999996093752
